graham_streaming_desc_confuse,Ваш экран выглядит немного шатающимся...,,,,,,,,,,,,
graham_streaming_name_cat,Кошка,,,,,,,,,,,,
graham_streaming_desc_cat,???,,,,,,,,,,,,
graham_streaming_name_wisdom, Хрустальные шары,,,,,,,,,,,,
graham_streaming_desc_wisdom,"Прочитайте их, чтобы обрести мудрость",,,,,,,,,,,,
graham_streaming_name_translocation,Транслокация личности,,,,,,,,,,,,
graham_streaming_desc_translocation,"Это как фазирование, только круче",,,,,,,,,,,,
graham_streaming_name_guardian,Ангел-хранитель,,,,,,,,,,,,
graham_streaming_desc_guardian,Какая же ты добрая душа!,,,,,,,,,,,,
OTHER,,,,,,,,,,,,,
animal_graham_miner_gasser,"Suojapukuhiisi",,,,,,,,,,,,doesn't need to be translated
animal_graham_gasser_hell,"Hornasuojapukuhiisi",,,,,,,,,,,,doesn't need to be translated
animal_graham_wizard_familiar,"Viisaudenmestari",,,,,,,,,,,,doesn't need to be translated
animal_graham_fuzz,"Hankaussähkö",,,,,,,,,,,,doesn't need to be translated
graham_bookbook_name,"Книга",,,,,,,,,,,,
graham_chest_tech,Сундук с техническими сокровищами,,,,,,,,,,,,
material_graham_yum,"Сытость",,,,,,,,,,,,
graham_lucky_chance,"Счастливчик! ($0%)",,,,,,,,,,,,
graham_mat_purplebrick,Звездная кладка,,,,,,,,,,,,
graham_mat_meat_healthy,"Мясо, которое можно есть",,,,,,,,,,,,
graham_fortuneteller,"Взаимодействуйте, чтобы вызвать хрустальный шар за $0 золота",,,,,,,,,,,,
graham_fortuneteller_log,"Вызвал хрустальный шар!",,,,,,,,,,,,
graham_fortuneteller_cant,"Недостаточно золота!",,,,,,,,,,,,
graham_settings_check,"Проверьте меню настроек мода 'Вещи Грэма' - добавлены новые настройки!",,,,,,,,,,,,
graham_perk_unlock_lukki,"Теперь пауки кажутся вам не такими страшными...",,,,,,,,,,,,
graham_perk_unlock_wandslots,"Почему-то после окончания путешествия вы испытываете чувство тоски.",,,,,,,,,,,,
graham_magicskin,"Вычитается $0 максимального здоровья",,,,,,,,,,,,
graham_minitank_name,Pikku-tankki,,,,,,,,,,,,doesn't need to be translated
graham_lukkimount_name,Hämähäkkiratsu,,,,,,,,,,,,doesn't need to be translated
graham_status_foam,Вспененный,,,,,,,,,,,,
graham_statusdesc_foam,"Вы невосприимчивы к огню и токсичности, а также получаете дополнительное здоровье на некоторое время.",,,,,,,,,,,,
graham_enable_redblue,Включены переключатели красного/синего цвета,,,,,,,,,,,,
graham_enable_greenyellow,Включены переключатели зеленого/желтого цвета,,,,,,,,,,,,
graham_toggle_red,Переключить на КРАСНЫЙ,,,,,,,,,,,,
graham_toggle_blue,Переключить на СИНИЙ,,,,,,,,,,,,
graham_toggle_green,Переключается на ЗЕЛЁНЫЙ,,,,,,,,,,,,
graham_toggle_yellow,Переключается на ЖЕЛТЫЙ,,,,,,,,,,,,
graham_toggle_disable,Отключить все переключатели,,,,,,,,,,,,
graham_killsleft,"Осталось $0 убийств",,,,,,,,,,,,
graham_1killleft,"Осталось 1 убийство",,,,,,,,,,,,
graham_lukki_mount,"Взаимодействовать, чтобы оседлать питомца Лукки",,,,,,,,,,,,
graham_lukki_dismount,"Взаимодействовать, чтобы сойти с питомца Лукки",,,,,,,,,,,,
graham_status_starving,Голодный,,,,,,,,,,,,
graham_statusdesc_starving,Вас съедают изнутри.,,,,,,,,,,,,
graham_bigbook,"Привет, Грэм слушает! Просто хотел сообщить вам:\nGraham's Things полагаются на некоторые функции моддинга, которые в настоящее время существуют только в бета-версии Noita.\nНекоторые вещи (а именно, Жуткий Полиморфин) не будут работать должным образом без этих функций.\nЕсли вы на Steam-версии, перейдите на бета-версию Noita, возможно, ваш опыт станет лучше.\nЕсли нет, это тоже нормально. Вместо этого вы можете развлекаться с этой большой книгой.\nКогда Noita обновится, и эти функции появятся в основной ветке, эта книга исчезнет навсегда.\nКак грустно...",,,,,,,,,,,,
graham_status_clean,Кристально чистый,,,,,,,,,,,,
graham_statusdesc_clean,"На какое-то время вы становитесь совершенно неуязвимы для пятен.",,,,,,,,,,,,
graham_guardianangel_death,Мученик,,,,,,,,,,,,
graham_book_corrupt_01,"Робин никогда не сдавалась. И к какому концу они пришли из-за этого.\nВ детстве их часто хвалили и награждали за упорство.\nВо взрослой жизни их ругали и отвергали за упрямство.\nДва слова для одного и того же явления, я полагаю. \nКак-то они зациклились на идее быть 'коронованными' своим богом.\nБожественный способ показать, что Робин действительно лучший, сильнейший, умнейший.\nКонечно... они не были ничем из этого. Даже близко не были. Думаю, Робин тоже это знал.",,,,,,,,,,,,
graham_book_corrupt_02,"Каким-то образом я подружился с ними в юном возрасте.\nОни были талантливее меня почти во всем, к моему неудовольствию.\nШокирующе, наша дружба продолжалась несколько лет после окончания школы,\nпока в конце концов не распалась. ...не благодаря упрямству самой Робин.\nЯ постоянно слышал истории о Робин и их ужасных высокомерных замыслах, но все равно испытывал к ним некоторое уважение.\nЭто кажется таким глупым сейчас... мелочи, которые меня волновали тогда.",,,,,,,,,,,,
graham_book_corrupt_03,"Однажды Робин внезапно пропал. Прошла неделя... Я убедил себя, что это был какой-то публичный трюк.\nЯ пошел к ним домой, чтобы навестить их и отругать. 'Наверное, они просто затаились на время, чтобы вызвать у людей любопытство ',\nя полагал, что они появятся через месяц или два, расскажут какую-нибудь грандиозную историю о том, где они были, и снова станут любимцами города.\nНо они так и не вернулись. Я побывал в их доме, но там осталась лишь груда тлеющего пепла.",,,,,,,,,,,,
graham_book_corrupt_04,"Похоже, они намеревались оставить после себя все. Я обследовал местность, пытаясь найти хоть что-нибудь, что могло бы подтвердить, что они когда-то жили здесь.\nНичего не было. Как будто их и не было вовсе. Кроме, конечно, тех, кто оплакивал их в деревне.\nКаждый день они плакали, говорили о Робине, молили богов о поддержке.\nЯ стала еще более изолированной.\nНичто больше не имело смысла. Этот человек, этот друг, от которого я давно отказался...\nПочему он все еще так сильно влияет на меня, даже сейчас?",,,,,,,,,,,,
graham_book_corrupt_05,"В юности мы с Робин часто путешествовали по нашей деревне и окрестностям.\nНо было одно место, куда мы никогда не заходили.\nВход в пещеру, заколоченный досками и обклеенный предупреждающими знаками об опасных монстрах.\nПотерявшись в рассеянных мыслях, я отправился туда, к месту, где мы сидели снаружи и часами фантазировали о том, что может скрываться внутри.\nНа этот раз доски исчезли. Их оторвали и бросили на землю, вместе с зажигалкой и маленьким блокнотом.",,,,,,,,,,,,
graham_book_corrupt_06,"Страницы блокнота были обугленными и мокрыми - видимо, вскоре после того, как Робин его сожгла, пошел дождь.\nТекст был совершенно непонятен, но я узнал почерк.\nЯ вздохнул, достал свой походный рюкзак и присел на поляне неподалеку.\nКогда наступила ночь, я разжег костер и поел из рюкзака, не сводя глаз со входа в пещеру.\nРобин все еще была там. И я не собирался уходить, пока они не выйдут обратно.",,,,,,,,,,,,
graham_book_corrupt_07,"И так я ждал, казалось, неделями. Однажды, когда моя еда была на исходе, они появились.\nОни были в крови и синяках и тащили за собой труп гигантского паука.\nОни выглядели ужасно худыми - очевидно, в пещере было не так уж много еды. \nСамое удивительное, что они, казалось, совсем не замечали меня.\nОни опускали голову, медленно пробираясь мимо, волоча за собой труп.\nПо дороге они двигались к нашему скромному городку.\nЧто, черт возьми, они делали?",,,,,,,,,,,,
graham_book_corrupt_08,"Они громко разговаривали сами с собой, пока шли. Казалось, они были на грани безумия, что меня не удивляло.\nОни наконец-то стали достойными, любимыми всеми, коронованными...\nНа них было тошно смотреть. Они так много оставили позади.\nЯ последовал за ними в центр города. Люди смотрели с ужасом... некоторые кричали.\n'Это был Робин?! Вернулся после стольких лет?!'\nОни шли все дальше, дальше, дальше... к алтарю в центре города.\nОни положили труп на алтарь, опустились на колени и вознесли молитву к небу.",,,,,,,,,,,,
DUMMY_LINE,,,,,,,,,,,,,
